annotation_id,participant_id,video_id,start_timestamp,stop_timestamp,start_sample,stop_sample,class
P16_01_98,P16,P16_01,00:10:56.741,00:10:57.061,15761784,15769464,metal-only-collision
P16_01_99,P16,P16_01,00:11:05.981,00:11:06.273,15983544,15990552,metal-wood-collision
P16_01_100,P16,P16_01,00:11:10.011,00:11:10.336,16080264,16088064,metal-wood-collision
P16_01_101,P16,P16_01,00:11:11.002,00:11:11.320,16104047,16111680,metal-only-collision
P16_01_102,P16,P16_01,00:11:11.681,00:11:12.021,16120344,16128503,metal-only-collision
P16_01_103,P16,P16_01,00:11:14.441,00:11:14.758,16186584,16194192,metal-wood-collision
P16_01_107,P16,P16_01,00:11:56.983,00:11:57.289,17207592,17214936,metal-only-collision
P16_01_111,P16,P16_01,00:12:19.054,00:12:19.282,17737296,17742768,metal-only-collision
P16_01_112,P16,P16_01,00:12:21.249,00:12:22.244,17789976,17813856,metal-only-collision
P16_01_115,P16,P16_01,00:12:32.070,00:12:32.409,18049680,18057816,metal-only-collision
P16_01_118,P16,P16_01,00:12:39.516,00:12:39.978,18228384,18239472,metal-only-collision
P16_01_119,P16,P16_01,00:12:41.353,00:12:42.098,18272472,18290352,metal-only-collision
P16_01_121,P16,P16_01,00:12:46.055,00:12:46.471,18385320,18395304,plastic-only-collision
P16_01_125,P16,P16_01,00:13:06.929,00:13:07.449,18886296,18898776,metal-only-collision
P16_01_129,P16,P16_01,00:13:13.391,00:13:13.689,19041384,19048536,metal-glass-collision
P16_01_130,P16,P16_01,00:13:14.081,00:13:14.353,19057944,19064472,metal-glass-collision
P16_01_132,P16,P16_01,00:13:20.221,00:13:20.524,19205304,19212576,metal-only-collision
P16_01_138,P16,P16_01,00:16:50.152,00:16:50.438,24243648,24250512,metal-only-collision
P16_01_144,P16,P16_01,00:19:23.266,00:19:23.485,27918384,27923639,metal-only-collision
P16_01_145,P16,P16_01,00:19:23.971,00:19:24.208,27935304,27940992,metal-only-collision
P16_01_146,P16,P16_01,00:19:25.991,00:19:26.208,27983784,27988992,metal-only-collision
P16_01_147,P16,P16_01,00:19:32.958,00:19:33.256,28150992,28158144,metal-only-collision
P16_01_150,P16,P16_01,00:19:55.907,00:19:56.392,28701768,28713408,metal-only-collision
P16_01_152,P16,P16_01,00:20:02.748,00:20:02.991,28865952,28871784,metal-only-collision
P16_01_153,P16,P16_01,00:20:04.629,00:20:04.879,28911095,28917095,metal-only-collision
P16_01_154,P16,P16_01,00:20:07.879,00:20:08.129,28989095,28995095,metal-wood-collision
P16_01_155,P16,P16_01,00:20:08.662,00:20:08.899,29007888,29013575,metal-only-collision
P16_01_156,P16,P16_01,00:20:09.208,00:20:09.544,29020992,29029056,metal-only-collision
P16_01_157,P16,P16_01,00:20:09.923,00:20:10.228,29038152,29045472,metal-wood-collision
P16_01_158,P16,P16_01,00:20:10.892,00:20:12.392,29061408,29097408,metal-only-collision
P16_01_160,P16,P16_01,00:20:20.032,00:20:20.662,29280768,29295888,metal-marble-collision
P16_02_7,P16,P16_02,00:00:20.912,00:00:21.332,501888,511968,metal-only-collision
P16_03_0,P16,P16_03,00:00:00.730,00:00:01.250,17520,30000,metal-only-collision
P16_03_2,P16,P16_03,00:00:07.169,00:00:07.529,172056,180696,metal-only-collision
P16_03_3,P16,P16_03,00:00:07.877,00:00:08.457,189048,202968,metal-only-collision
P16_03_4,P16,P16_03,00:00:12.746,00:00:13.131,305904,315144,plastic-only-collision
P16_03_5,P16,P16_03,00:00:14.127,00:00:14.773,339048,354552,metal-only-collision
P16_03_6,P16,P16_03,00:00:15.791,00:00:16.707,378984,400968,metal-only-collision
P16_03_8,P16,P16_03,00:00:17.315,00:00:19.352,415560,464448,metal-only-collision
P16_03_9,P16,P16_03,00:00:29.690,00:00:30.170,712560,724080,metal-cloth-collision
P16_03_10,P16,P16_03,00:00:31.257,00:00:31.852,750168,764448,metal-only-collision
P16_03_11,P16,P16_03,00:00:34.919,00:00:39.231,838055,941544,metal-only-collision
P16_03_12,P16,P16_03,00:00:45.106,00:00:45.606,1082544,1094544,metal-only-collision
P16_03_17,P16,P16_03,00:01:26.440,00:01:32.648,2074560,2223552,ceramic-only-collision
P16_03_18,P16,P16_03,00:01:36.850,00:01:37.690,2324400,2344560,metal-glass-collision
P16_03_20,P16,P16_03,00:01:39.127,00:01:39.711,2379048,2393064,metal-only-collision
P16_03_21,P16,P16_03,00:01:44.684,00:01:45.704,2512416,2536896,metal-glass-collision
P16_03_22,P16,P16_03,00:01:46.127,00:01:47.648,2547048,2583552,metal-only-collision
P16_03_24,P16,P16_03,00:01:57.294,00:01:57.594,2815056,2822256,metal-only-collision
P16_03_25,P16,P16_03,00:01:58.398,00:02:07.338,2841552,3056112,metal-only-collision
P16_03_27,P16,P16_03,00:02:08.817,00:02:14.984,3091608,3239616,metal-only-collision
P16_03_28,P16,P16_03,00:02:16.526,00:02:16.942,3276624,3286608,metal-only-collision
P16_03_30,P16,P16_03,00:02:17.486,00:02:18.641,3299663,3327384,metal-only-collision
P16_03_32,P16,P16_03,00:02:19.109,00:02:19.713,3338616,3353112,metal-only-collision
P16_03_33,P16,P16_03,00:02:22.401,00:02:22.922,3417624,3430128,metal-only-collision
P16_03_34,P16,P16_03,00:02:23.316,00:02:23.616,3439584,3446784,metal-only-collision
P16_03_35,P16,P16_03,00:02:24.276,00:02:24.984,3462624,3479616,metal-only-collision
P16_03_36,P16,P16_03,00:02:25.410,00:02:26.421,3489840,3514104,metal-only-collision
P16_03_37,P16,P16_03,00:02:26.755,00:02:28.505,3522120,3564120,metal-ceramic-collision
P16_03_38,P16,P16_03,00:02:29.109,00:02:29.589,3578616,3590136,metal-only-collision
P16_03_39,P16,P16_03,00:02:31.713,00:02:32.342,3641112,3656208,metal-only-collision
P16_03_41,P16,P16_03,00:02:33.442,00:02:33.922,3682608,3694128,metal-ceramic-collision
P16_03_42,P16,P16_03,00:02:34.110,00:02:34.430,3698640,3706320,metal-only-collision
P16_03_43,P16,P16_03,00:02:35.715,00:02:39.130,3737160,3819120,metal-only-collision
P16_03_45,P16,P16_03,00:02:41.276,00:02:41.596,3870624,3878304,metal-only-collision
P16_03_47,P16,P16_03,00:02:43.982,00:02:44.302,3935568,3943248,metal-only-collision
P16_03_48,P16,P16_03,00:02:52.920,00:02:54.380,4150079,4185120,metal-only-collision
P16_03_49,P16,P16_03,00:02:57.284,00:02:57.920,4254816,4270080,metal-only-collision
P16_03_50,P16,P16_03,00:02:58.755,00:02:59.463,4290120,4307112,metal-ceramic-collision
P16_03_51,P16,P16_03,00:03:03.005,00:03:03.984,4392120,4415616,metal-only-collision
P16_03_52,P16,P16_03,00:03:04.588,00:03:05.526,4430112,4452624,metal-only-collision
P16_03_53,P16,P16_03,00:03:06.255,00:03:07.255,4470120,4494120,metal-only-collision
P16_03_54,P16,P16_03,00:03:10.171,00:03:18.109,4564104,4754616,metal-only-collision
P16_03_55,P16,P16_03,00:03:18.860,00:03:19.160,4772640,4779840,metal-only-collision
P16_03_56,P16,P16_03,00:03:19.713,00:03:21.942,4793112,4846608,metal-only-collision
P16_03_57,P16,P16_03,00:03:23.426,00:03:24.026,4882224,4896624,metal-only-collision
P17_01_2,P17,P17_01,00:00:03.524,00:00:03.779,84576,90696,paper-only-collision
P17_01_6,P17,P17_01,00:00:15.092,00:00:18.712,362208,449088,plastic-paper-collision
P17_01_8,P17,P17_01,00:00:28.354,00:00:32.614,680496,782735,plastic-only-collision
P17_01_13,P17,P17_01,00:00:51.842,00:00:55.342,1244208,1328208,plastic-ceramic-collision
P17_01_14,P17,P17_01,00:01:00.751,00:01:01.951,1458024,1486824,ceramic-only-collision
P17_01_16,P17,P17_01,00:01:06.819,00:01:07.639,1603656,1623336,metal-only-collision
P17_01_17,P17,P17_01,00:01:08.501,00:01:08.901,1644024,1653624,metal-only-collision
P17_01_20,P17,P17_01,00:01:16.933,00:01:17.433,1846392,1858392,plastic-only-collision
P17_01_23,P17,P17_01,00:01:25.319,00:01:27.639,2047656,2103336,metal-paper-collision
P17_01_25,P17,P17_01,00:01:33.888,00:01:36.788,2253312,2322912,metal-only-collision
P17_01_26,P17,P17_01,00:01:37.982,00:01:38.322,2351568,2359728,ceramic-only-collision
P17_01_28,P17,P17_01,00:01:52.395,00:01:52.715,2697480,2705160,ceramic-only-collision
P17_01_30,P17,P17_01,00:01:55.680,00:01:56.980,2776320,2807520,plastic-only-collision
P17_01_32,P17,P17_01,00:01:59.092,00:01:59.772,2858208,2874528,metal-ceramic-collision
P17_01_36,P17,P17_01,00:02:10.001,00:02:10.621,3120024,3134904,metal-ceramic-collision
P17_01_40,P17,P17_01,00:02:27.823,00:02:28.303,3547752,3559272,paper-only-collision
P17_03_3,P17,P17_03,00:00:09.471,00:00:10.681,227304,256343,ceramic-marble-collision
P17_03_6,P17,P17_03,00:00:28.615,00:00:29.095,686760,698280,metal-only-collision
P17_03_12,P17,P17_03,00:00:44.149,00:00:44.789,1059576,1074936,metal-paper-collision
P17_03_16,P17,P17_03,00:01:09.069,00:01:09.529,1657656,1668696,plastic-paper-collision
P17_03_18,P17,P17_03,00:01:20.631,00:01:21.151,1935144,1947624,metal-plastic-collision
P17_03_19,P17,P17_03,00:01:31.731,00:01:32.171,2201544,2212104,metal-paper-collision
P17_03_50,P17,P17_03,00:04:01.534,00:04:01.994,5796816,5807856,metal-only-collision
P17_03_52,P17,P17_03,00:04:06.743,00:04:07.500,5921832,5940000,ceramic-glass-collision
P17_03_58,P17,P17_03,00:04:22.046,00:04:22.606,6289104,6302544,metal-plastic-collision
P17_03_59,P17,P17_03,00:04:23.114,00:04:25.634,6314735,6375216,metal-only-collision
P17_03_64,P17,P17_03,00:04:37.330,00:04:39.770,6655920,6714480,metal-only-collision
P17_03_66,P17,P17_03,00:04:48.910,00:04:49.470,6933840,6947280,metal-only-collision
P17_03_70,P17,P17_03,00:05:08.694,00:05:09.434,7408656,7426416,metal-only-collision
P17_03_84,P17,P17_03,00:05:41.169,00:05:41.649,8188056,8199576,glass-only-collision
P17_03_86,P17,P17_03,00:05:43.796,00:05:44.796,8251104,8275104,metal-only-collision
P17_03_88,P17,P17_03,00:06:00.694,00:06:02.073,8656656,8689752,metal-only-collision
P17_03_89,P17,P17_03,00:06:03.930,00:06:04.430,8734320,8746320,metal-only-collision
P17_03_92,P17,P17_03,00:06:08.853,00:06:09.853,8852472,8876472,plastic-only-collision
P17_03_95,P17,P17_03,00:06:15.172,00:06:15.436,9004128,9010464,metal-only-collision
P17_03_96,P17,P17_03,00:06:17.151,00:06:18.236,9051624,9077664,plastic-only-collision
P17_03_97,P17,P17_03,00:06:18.665,00:06:19.379,9087960,9105096,plastic-only-collision
P17_03_98,P17,P17_03,00:06:19.972,00:06:20.494,9119328,9131856,metal-ceramic-collision
P17_03_100,P17,P17_03,00:06:21.243,00:06:21.622,9149832,9158928,plastic-only-collision
P17_03_101,P17,P17_03,00:06:21.991,00:06:22.280,9167784,9174720,metal-only-collision
P17_03_102,P17,P17_03,00:06:22.905,00:06:23.828,9189720,9211872,metal-only-collision
P17_03_103,P17,P17_03,00:06:25.770,00:06:33.222,9258480,9437328,plastic-paper-collision
P17_03_105,P17,P17_03,00:06:40.323,00:06:40.806,9607752,9619344,metal-paper-collision
P17_03_108,P17,P17_03,00:06:52.787,00:06:53.227,9906888,9917448,plastic-only-collision
P17_03_109,P17,P17_03,00:06:56.255,00:07:00.242,9990120,10085808,metal-only-collision
P17_03_110,P17,P17_03,00:07:00.889,00:07:01.618,10101336,10118832,metal-ceramic-collision
P17_03_111,P17,P17_03,00:07:02.501,00:07:02.768,10140024,10146432,metal-ceramic-collision
P17_03_112,P17,P17_03,00:07:07.234,00:07:07.501,10253616,10260024,metal-ceramic-collision
P17_03_113,P17,P17_03,00:07:08.501,00:07:08.837,10284024,10292088,plastic-ceramic-collision
P17_03_115,P17,P17_03,00:07:15.930,00:07:16.364,10462320,10472736,metal-only-collision
P17_03_117,P17,P17_03,00:08:03.987,00:08:04.280,11615688,11622720,metal-ceramic-collision
P17_03_118,P17,P17_03,00:08:06.122,00:08:06.363,11666928,11672712,metal-ceramic-collision
P17_03_119,P17,P17_03,00:08:07.320,00:08:07.647,11695680,11703528,metal-ceramic-collision
P17_03_120,P17,P17_03,00:08:08.587,00:08:08.992,11726088,11735808,metal-ceramic-collision
P17_03_122,P17,P17_03,00:08:18.982,00:08:19.782,11975568,11994768,plastic-only-collision
P17_03_134,P17,P17_03,00:09:50.684,00:09:51.021,14176416,14184503,metal-ceramic-collision
P17_03_135,P17,P17_03,00:09:51.635,00:09:52.115,14199240,14210760,plastic-ceramic-collision
P17_03_136,P17,P17_03,00:09:52.578,00:09:53.038,14221872,14232912,metal-only-collision
P17_03_137,P17,P17_03,00:09:53.521,00:09:54.161,14244503,14259863,metal-only-collision
P17_03_138,P17,P17_03,00:09:57.760,00:09:58.092,14346240,14354208,metal-only-collision
P17_03_139,P17,P17_03,00:09:58.612,00:09:58.972,14366688,14375328,metal-ceramic-collision
P17_03_140,P17,P17_03,00:10:00.317,00:10:00.837,14407608,14420088,ceramic-only-collision
P17_03_141,P17,P17_03,00:10:04.089,00:10:04.509,14498136,14508216,metal-ceramic-collision
P17_03_143,P17,P17_03,00:10:09.055,00:10:10.055,14617319,14641319,metal-ceramic-collision
P17_03_144,P17,P17_03,00:10:10.862,00:10:11.262,14660688,14670287,metal-only-collision
P17_03_147,P17,P17_03,00:10:47.664,00:10:48.024,15543936,15552576,metal-ceramic-collision
P17_03_148,P17,P17_03,00:10:57.874,00:10:58.454,15788976,15802895,plastic-only-collision
P17_03_158,P17,P17_03,00:12:24.138,00:12:24.558,17859312,17869392,metal-ceramic-collision
P17_03_159,P17,P17_03,00:12:25.293,00:12:25.733,17887032,17897592,plastic-only-collision
P17_03_160,P17,P17_03,00:12:26.948,00:12:27.408,17926752,17937792,plastic-ceramic-collision
P17_03_161,P17,P17_03,00:12:29.877,00:12:30.277,17997048,18006648,plastic-only-collision
P17_03_162,P17,P17_03,00:12:46.027,00:12:46.667,18384648,18400008,metal-wood-collision
P17_03_163,P17,P17_03,00:12:56.531,00:12:57.031,18636744,18648744,ceramic-only-collision
P17_03_167,P17,P17_03,00:14:19.698,00:14:20.258,20632752,20646192,metal-ceramic-collision
P17_03_168,P17,P17_03,00:14:30.412,00:14:30.852,20889888,20900448,metal-ceramic-collision
P17_03_169,P17,P17_03,00:14:34.145,00:14:34.448,20979480,20986752,metal-ceramic-collision
P17_03_170,P17,P17_03,00:14:36.970,00:14:37.336,21047280,21056064,metal-ceramic-collision
P17_03_171,P17,P17_03,00:14:43.924,00:14:44.264,21214176,21222336,metal-only-collision
P17_03_175,P17,P17_03,00:14:53.428,00:14:53.815,21442272,21451560,metal-only-collision
P17_03_183,P17,P17_03,00:15:09.027,00:15:09.427,21816648,21826248,metal-only-collision
P17_03_185,P17,P17_03,00:15:13.837,00:15:14.217,21932088,21941208,metal-only-collision
P17_03_188,P17,P17_03,00:15:25.345,00:15:25.745,22208280,22217880,metal-ceramic-collision
P17_03_189,P17,P17_03,00:15:26.343,00:15:26.763,22232232,22242312,metal-ceramic-collision
P17_03_190,P17,P17_03,00:15:38.791,00:15:39.151,22530984,22539624,metal-only-collision
P17_03_194,P17,P17_03,00:16:08.763,00:16:09.623,23250312,23270952,metal-only-collision
P17_04_5,P17,P17_04,00:00:35.117,00:00:35.688,842807,856512,metal-only-collision
P17_04_9,P17,P17_04,00:00:47.512,00:00:49.355,1140288,1184520,metal-ceramic-collision
P17_04_10,P17,P17_04,00:00:49.933,00:00:52.692,1198392,1264608,metal-only-collision
P17_04_11,P17,P17_04,00:00:53.279,00:00:53.685,1278696,1288440,metal-only-collision
P17_04_13,P17,P17_04,00:00:57.222,00:00:57.808,1373328,1387392,metal-only-collision
P17_04_14,P17,P17_04,00:00:59.037,00:00:59.267,1416888,1422408,metal-only-collision
P17_04_17,P17,P17_04,00:01:08.974,00:01:09.320,1655376,1663679,metal-only-collision
P17_04_19,P17,P17_04,00:01:12.752,00:01:15.207,1746048,1804967,ceramic-only-collision
P17_04_23,P17,P17_04,00:01:25.814,00:01:26.339,2059535,2072136,paper-only-collision
P17_04_25,P17,P17_04,00:01:51.303,00:01:51.656,2671272,2679744,plastic-only-collision
P17_04_29,P17,P17_04,00:03:23.281,00:03:23.691,4878744,4888584,metal-only-collision
P17_04_30,P17,P17_04,00:03:25.341,00:03:25.651,4928184,4935624,metal-only-collision
P17_04_34,P17,P17_04,00:04:02.691,00:04:03.111,5824584,5834664,metal-plastic-collision
P17_04_37,P17,P17_04,00:04:08.056,00:04:08.379,5953344,5961096,metal-only-collision
P17_04_39,P17,P17_04,00:04:31.973,00:04:32.233,6527352,6533592,metal-marble-collision
P17_04_50,P17,P17_04,00:05:10.775,00:05:12.644,7458599,7503456,metal-only-collision
P17_04_54,P17,P17_04,00:05:25.068,00:05:25.370,7801632,7808880,metal-only-collision
P17_04_60,P17,P17_04,00:05:49.666,00:05:50.279,8391984,8406696,plastic-only-collision
P17_04_67,P17,P17_04,00:06:15.169,00:06:16.659,9004056,9039816,plastic-only-collision
P17_04_69,P17,P17_04,00:06:26.344,00:06:27.396,9272256,9297504,plastic-only-collision
P17_04_70,P17,P17_04,00:06:28.431,00:06:29.431,9322344,9346344,plastic-only-collision
P17_04_80,P17,P17_04,00:08:20.979,00:08:21.581,12023496,12037944,metal-only-collision
P17_04_83,P17,P17_04,00:08:46.997,00:08:47.591,12647927,12662184,metal-only-collision
P17_04_84,P17,P17_04,00:08:50.107,00:08:50.820,12722568,12739680,metal-ceramic-collision
P17_04_86,P17,P17_04,00:09:09.645,00:09:10.100,13191480,13202400,metal-only-collision
P17_04_88,P17,P17_04,00:09:19.182,00:09:19.512,13420368,13428287,plastic-only-collision
P17_04_90,P17,P17_04,00:09:21.758,00:09:22.453,13482192,13498872,metal-glass-collision
P17_04_92,P17,P17_04,00:09:45.364,00:09:46.397,14048736,14073528,metal-only-collision
P17_04_93,P17,P17_04,00:09:46.869,00:09:47.633,14084856,14103192,metal-only-collision
P17_04_95,P17,P17_04,00:09:51.703,00:09:52.078,14200872,14209872,metal-only-collision
P17_04_96,P17,P17_04,00:10:03.920,00:10:04.883,14494079,14517192,plastic-paper-collision
P17_04_98,P17,P17_04,00:10:16.577,00:10:16.945,14797848,14806680,metal-ceramic-collision
P17_04_99,P17,P17_04,00:10:19.803,00:10:20.803,14875272,14899272,metal-only-collision
P17_04_100,P17,P17_04,00:10:23.010,00:10:23.907,14952240,14973768,metal-ceramic-collision
P17_04_105,P17,P17_04,00:10:48.211,00:10:49.201,15557064,15580824,metal-plastic-collision
P17_04_108,P17,P17_04,00:10:57.345,00:10:59.012,15776280,15816287,metal-plastic-collision
P17_04_113,P17,P17_04,00:11:34.794,00:11:35.045,16675056,16681079,metal-paper-collision
P17_04_117,P17,P17_04,00:11:46.415,00:11:46.646,16953960,16959504,metal-only-collision
P17_04_122,P17,P17_04,00:12:02.883,00:12:04.149,17349192,17379576,metal-only-collision
P17_04_123,P17,P17_04,00:12:21.218,00:12:22.070,17789232,17809680,metal-only-collision
P17_04_126,P17,P17_04,00:12:24.161,00:12:24.456,17859864,17866944,metal-only-collision
P17_04_129,P17,P17_04,00:13:36.406,00:13:37.322,19593744,19615728,metal-only-collision
P17_04_130,P17,P17_04,00:13:48.843,00:13:49.093,19892232,19898232,metal-only-collision
P17_04_131,P17,P17_04,00:13:50.260,00:13:50.489,19926240,19931736,metal-only-collision
P17_04_132,P17,P17_04,00:13:52.781,00:13:53.114,19986744,19994736,metal-only-collision
P17_04_133,P17,P17_04,00:13:54.001,00:13:54.260,20016024,20022240,metal-only-collision
P17_04_134,P17,P17_04,00:13:54.739,00:13:57.239,20033736,20093736,metal-plastic-collision
P17_04_135,P17,P17_04,00:14:03.822,00:14:04.114,20251728,20258736,metal-only-collision
P17_04_137,P17,P17_04,00:14:13.593,00:14:28.468,20486232,20843232,metal-only-collision
P17_04_140,P17,P17_04,00:15:23.447,00:15:24.447,22162728,22186728,metal-only-collision
P17_04_142,P17,P17_04,00:15:32.676,00:15:35.010,22384224,22440240,metal-glass-collision
P17_04_144,P17,P17_04,00:15:40.912,00:15:42.891,22581888,22629384,metal-glass-collision
P17_04_145,P17,P17_04,00:15:46.683,00:15:47.412,22720392,22737888,metal-glass-collision
P17_04_146,P17,P17_04,00:15:51.454,00:15:52.891,22834896,22869384,metal-glass-collision
P17_04_147,P17,P17_04,00:16:01.600,00:16:01.975,23078400,23087400,glass-marble-collision
P17_04_150,P17,P17_04,00:16:42.391,00:16:44.891,24057384,24117384,metal-only-collision
P17_04_151,P17,P17_04,00:16:56.891,00:16:57.183,24405384,24412392,metal-marble-collision
P17_04_152,P17,P17_04,00:16:58.683,00:16:59.121,24448392,24458904,metal-only-collision
P19_01_0,P19,P19_01,00:00:02.981,00:00:05.065,71544,121560,metal-only-collision
P19_01_4,P19,P19_01,00:00:30.193,00:00:30.461,724632,731064,metal-only-collision
P19_01_5,P19,P19_01,00:00:31.502,00:00:39.398,756048,945552,metal-plastic-collision
P19_01_9,P19,P19_01,00:01:04.981,00:01:07.002,1559543,1608048,metal-only-collision
P19_01_17,P19,P19_01,00:01:53.961,00:01:54.231,2735064,2741544,plastic-only-collision
P19_01_19,P19,P19_01,00:02:00.502,00:02:02.002,2892048,2928048,ceramic-only-collision
P19_01_20,P19,P19_01,00:02:03.473,00:02:04.702,2963352,2992848,metal-only-collision
P19_01_24,P19,P19_01,00:02:15.577,00:02:34.848,3253848,3716352,metal-ceramic-collision
P19_01_25,P19,P19_01,00:02:36.181,00:02:37.577,3748344,3781848,plastic-only-collision
P19_01_29,P19,P19_01,00:02:48.181,00:02:50.056,4036344,4081344,ceramic-only-collision
P19_01_32,P19,P19_01,00:03:02.700,00:03:03.700,4384800,4408800,paper-only-collision
P19_01_36,P19,P19_01,00:03:20.911,00:03:21.161,4821864,4827864,metal-only-collision
P19_01_37,P19,P19_01,00:03:23.035,00:03:23.702,4872840,4888848,metal-wood-collision
P19_01_49,P19,P19_01,00:04:05.077,00:04:05.900,5881848,5901600,metal-wood-collision
